Order ID,Customer ID,Restaurant Name,Location,Cuisine Type,Order Date & Time,Delivery Time (mins),Order Status,Payment Method,Delivery Charges,Ratings
5916,C221,Burger King,Pune,Italian,2024-03-13 22:14:00,48,Completed,COD,44,3.8
5917,C733,KFC,Chennai,Mexican,2024-03-01 14:15:00,26,Completed,Online (Wallet),41,4.7
5918,C470,Dominos,Pune,Italian,2024-03-05 17:40:00,25,Completed,COD,31,3.9
5919,C244,Burger King,Mumbai,Italian,2024-03-10 20:06:00,31,Completed,Online (Card),13,3.4
5920,C477,Subway,Delhi,Italian,2024-03-03 12:32:00,26,Completed,Online (Card),18,3.2
5921,C537,KFC,Kolkata,Fast Food,2024-03-08 22:40:00,46,Completed,Online (Wallet),39,4.6
5922,C548,Biryani Blues,Delhi,Chinese,2024-03-01 13:37:00,49,Completed,Online (Wallet),43,4.6
5923,C529,Biryani Blues,Bangalore,Mexican,2024-03-14 22:59:00,41,Completed,Online (Card),28,4.5
5924,C753,Burger King,Chennai,Italian,2024-03-02 16:05:00,37,Completed,COD,28,4.3
5925,C514,Dominos,Chennai,Chinese,2024-03-01 15:37:00,54,Cancelled,COD,0,N/A
5926,C491,Subway,Bangalore,Chinese,2024-03-14 20:46:00,36,Completed,Online (Wallet),14,3.4
5927,C681,Taco Bell,Kolkata,Chinese,2024-03-09 21:01:00,26,Completed,Online (UPI),50,3.6
5928,C958,Taco Bell,Delhi,Fast Food,2024-03-04 10:59:00,38,Completed,COD,12,3.9
5929,C563,Subway,Bangalore,Italian,2024-03-11 10:41:00,35,Completed,Online (Wallet),17,4.0
5930,C380,Pizza Hut,Hyderabad,Italian,2024-03-14 17:10:00,22,Completed,Online (UPI),47,3.3
5931,C664,Burger King,Bangalore,Italian,2024-03-03 18:26:00,35,Completed,Online (UPI),42,3.9
5932,C756,Burger King,Pune,Chinese,2024-03-07 22:41:00,35,Completed,COD,28,4.5
5933,C712,Dominos,Pune,Healthy,2024-03-04 19:44:00,27,Completed,Online (Card),30,3.5
5934,C240,Taco Bell,Bangalore,Indian,2024-03-14 15:48:00,43,Completed,Online (Wallet),47,4.0
5935,C717,KFC,Hyderabad,Indian,2024-03-08 22:24:00,42,Completed,Online (Card),40,3.8
5936,C720,Pizza Hut,Kolkata,Chinese,2024-03-03 17:42:00,26,Cancelled,Online (Card),0,N/A
5937,C579,Dominos,Pune,Chinese,2024-03-07 21:55:00,40,Completed,Online (Wallet),42,4.4
5938,C449,Pizza Hut,Hyderabad,Fast Food,2024-03-01 15:11:00,25,Completed,Online (Wallet),29,4.6
5939,C397,McDonald's,Kolkata,Fast Food,2024-03-01 16:45:00,23,Completed,Online (Card),13,3.1
5940,C881,KFC,Pune,Healthy,2024-03-13 22:12:00,51,Completed,Online (Wallet),43,4.4
5941,C765,Taco Bell,Delhi,Indian,2024-03-12 19:01:00,26,Cancelled,Online (UPI),0,N/A
5942,C731,KFC,Chennai,Healthy,2024-03-08 13:52:00,30,Completed,Online (UPI),37,3.4
5943,C349,McDonald's,Delhi,Chinese,2024-03-13 15:47:00,28,Completed,Online (Card),13,3.6
5944,C472,Biryani Blues,Pune,Italian,2024-03-09 21:19:00,32,Completed,Online (Card),47,4.0
5945,C393,Pizza Hut,Hyderabad,Italian,2024-03-14 20:06:00,26,Completed,COD,26,4.3
5946,C581,Burger King,Hyderabad,Chinese,2024-03-09 17:51:00,20,Completed,COD,11,4.6
5947,C931,Dominos,Chennai,Healthy,2024-03-04 12:10:00,35,Cancelled,Online (UPI),0,N/A
5948,C132,McDonald's,Hyderabad,Indian,2024-03-01 10:24:00,25,Completed,Online (Card),37,4.0
5949,C274,Dominos,Bangalore,Italian,2024-03-02 16:56:00,48,Completed,Online (Card),35,5.0
5950,C319,Taco Bell,Mumbai,Indian,2024-03-11 20:39:00,48,Cancelled,Online (Card),0,N/A
5951,C441,Pizza Hut,Hyderabad,Healthy,2024-03-04 14:41:00,38,Cancelled,Online (Wallet),0,N/A
5952,C117,Pizza Hut,Chennai,Healthy,2024-03-05 20:02:00,37,Completed,Online (Card),32,3.7
5953,C438,Dominos,Kolkata,Chinese,2024-03-11 13:57:00,48,Cancelled,Online (Card),0,N/A
5954,C639,Biryani Blues,Kolkata,Mexican,2024-03-05 11:55:00,48,Completed,Online (Card),42,4.8
5955,C690,Dominos,Kolkata,Indian,2024-03-10 13:50:00,28,Completed,Online (UPI),37,4.4
5956,C225,Pizza Hut,Chennai,Indian,2024-03-13 17:40:00,45,Completed,Online (Wallet),33,3.8
5957,C418,Subway,Hyderabad,Fast Food,2024-03-04 18:39:00,23,Completed,Online (Wallet),12,4.4
5958,C586,KFC,Hyderabad,Indian,2024-03-05 21:23:00,28,Completed,Online (UPI),26,3.6
5959,C954,Taco Bell,Kolkata,Mexican,2024-03-07 13:57:00,54,Completed,Online (Card),14,3.8
5960,C799,KFC,Delhi,Italian,2024-03-01 22:34:00,33,Completed,Online (Card),27,3.9
5961,C867,Subway,Kolkata,Italian,2024-03-09 11:54:00,27,Completed,COD,48,4.2
5962,C511,McDonald's,Hyderabad,Chinese,2024-03-05 15:23:00,24,Completed,COD,33,4.3
5963,C958,KFC,Mumbai,Chinese,2024-03-11 17:54:00,31,Completed,Online (Wallet),13,4.9
5964,C669,Biryani Blues,Delhi,Fast Food,2024-03-02 14:56:00,45,Completed,COD,50,3.9
5965,C953,McDonald's,Delhi,Indian,2024-03-13 17:04:00,31,Cancelled,Online (Card),0,N/A
5966,C442,Biryani Blues,Delhi,Fast Food,2024-03-08 19:14:00,20,Completed,Online (Card),23,4.3
5967,C843,KFC,Pune,Italian,2024-03-12 12:02:00,45,Completed,Online (Wallet),16,4.0
5968,C592,Taco Bell,Bangalore,Chinese,2024-03-01 17:02:00,51,Completed,Online (Wallet),27,3.8
5969,C543,Dominos,Hyderabad,Healthy,2024-03-02 15:42:00,40,Completed,Online (Card),36,4.7
5970,C274,Burger King,Delhi,Mexican,2024-03-05 15:32:00,59,Completed,Online (Card),31,4.2
5971,C954,McDonald's,Mumbai,Chinese,2024-03-01 19:27:00,27,Completed,COD,17,4.4
5972,C493,Burger King,Kolkata,Fast Food,2024-03-06 20:31:00,36,Completed,COD,28,3.0
5973,C528,Pizza Hut,Kolkata,Italian,2024-03-09 17:32:00,49,Completed,Online (UPI),17,4.6
5974,C865,Burger King,Mumbai,Indian,2024-03-04 15:31:00,20,Completed,Online (Wallet),33,4.3
5975,C309,Taco Bell,Mumbai,Mexican,2024-03-11 20:49:00,22,Completed,Online (Card),50,3.3
5976,C355,Taco Bell,Pune,Mexican,2024-03-01 18:11:00,50,Completed,COD,26,3.5
5977,C895,Biryani Blues,Hyderabad,Indian,2024-03-11 12:51:00,50,Completed,Online (Card),14,5.0
5978,C463,Subway,Delhi,Indian,2024-03-12 18:13:00,31,Completed,Online (Wallet),13,4.1
5979,C411,Pizza Hut,Bangalore,Healthy,2024-03-12 12:03:00,25,Completed,Online (UPI),22,3.8
5980,C991,Taco Bell,Mumbai,Chinese,2024-03-10 12:36:00,53,Completed,COD,11,4.2
5981,C491,Subway,Pune,Fast Food,2024-03-12 21:55:00,42,Completed,Online (UPI),19,4.5
5982,C989,Subway,Bangalore,Indian,2024-03-14 11:01:00,50,Completed,Online (Wallet),42,4.9
5983,C683,Biryani Blues,Bangalore,Healthy,2024-03-04 17:26:00,58,Cancelled,Online (Card),0,N/A
5984,C304,Burger King,Bangalore,Indian,2024-03-12 11:12:00,40,Completed,COD,40,4.6
5985,C990,McDonald's,Bangalore,Indian,2024-03-09 22:47:00,35,Completed,Online (Wallet),13,3.2
5986,C549,KFC,Bangalore,Mexican,2024-03-06 15:25:00,34,Completed,COD,19,3.1
5987,C767,Biryani Blues,Delhi,Indian,2024-03-12 18:34:00,60,Completed,Online (UPI),38,3.4
5988,C631,Dominos,Delhi,Fast Food,2024-03-04 21:54:00,31,Completed,COD,19,4.3
5989,C206,Subway,Mumbai,Chinese,2024-03-04 12:16:00,23,Completed,Online (Wallet),15,4.5
5990,C103,Biryani Blues,Chennai,Chinese,2024-03-05 15:15:00,49,Completed,COD,29,4.0
5991,C259,McDonald's,Mumbai,Italian,2024-03-07 17:11:00,44,Completed,Online (UPI),37,4.5
5992,C557,Taco Bell,Delhi,Italian,2024-03-04 14:14:00,35,Completed,Online (Wallet),23,4.4
5993,C867,Biryani Blues,Chennai,Chinese,2024-03-11 12:01:00,31,Completed,Online (Card),10,3.0
5994,C776,Taco Bell,Chennai,Indian,2024-03-09 12:33:00,35,Completed,Online (Wallet),15,3.3
5995,C148,Pizza Hut,Mumbai,Mexican,2024-03-02 21:44:00,52,Completed,Online (Wallet),38,3.2
5996,C525,Pizza Hut,Pune,Fast Food,2024-03-10 12:27:00,21,Cancelled,Online (UPI),0,N/A
5997,C497,Taco Bell,Bangalore,Healthy,2024-03-06 20:30:00,21,Cancelled,Online (Card),0,N/A
5998,C838,Biryani Blues,Hyderabad,Italian,2024-03-13 20:58:00,34,Completed,Online (UPI),19,4.3
5999,C959,Dominos,Pune,Indian,2024-03-02 13:06:00,37,Completed,Online (Wallet),36,4.0
6000,C717,Taco Bell,Pune,Fast Food,2024-03-03 15:14:00,24,Completed,Online (Card),23,3.2
6001,C198,KFC,Delhi,Healthy,2024-03-05 19:29:00,56,Completed,Online (Card),46,3.2
6002,C919,Burger King,Delhi,Chinese,2024-03-10 21:37:00,53,Completed,COD,33,4.4
6003,C752,Biryani Blues,Kolkata,Mexican,2024-03-08 11:20:00,46,Completed,Online (UPI),17,4.1
6004,C736,Burger King,Hyderabad,Italian,2024-03-13 15:53:00,51,Completed,Online (Wallet),40,3.5
6005,C655,McDonald's,Bangalore,Healthy,2024-03-13 13:07:00,43,Completed,COD,31,4.1
6006,C497,Pizza Hut,Hyderabad,Chinese,2024-03-03 10:24:00,22,Completed,Online (UPI),11,3.4
6007,C825,KFC,Chennai,Healthy,2024-03-03 10:09:00,37,Completed,Online (Card),44,4.8
6008,C944,Dominos,Mumbai,Fast Food,2024-03-13 19:13:00,25,Cancelled,COD,0,N/A
6009,C726,Pizza Hut,Chennai,Italian,2024-03-10 21:02:00,46,Completed,Online (Card),43,4.1
6010,C906,Pizza Hut,Mumbai,Chinese,2024-03-10 10:42:00,57,Completed,Online (Card),37,3.7
6011,C593,Biryani Blues,Pune,Fast Food,2024-03-14 16:49:00,47,Cancelled,COD,0,N/A
6012,C742,Biryani Blues,Kolkata,Italian,2024-03-07 19:00:00,44,Cancelled,COD,0,N/A
6013,C328,Burger King,Kolkata,Fast Food,2024-03-08 22:18:00,30,Cancelled,COD,0,N/A
6014,C407,KFC,Delhi,Healthy,2024-03-14 14:39:00,51,Cancelled,Online (Card),0,N/A
6015,C998,Biryani Blues,Mumbai,Chinese,2024-03-14 19:06:00,35,Completed,Online (Wallet),41,4.5
6016,C480,Burger King,Hyderabad,Italian,2024-03-09 21:02:00,49,Completed,COD,47,3.5
6017,C961,McDonald's,Mumbai,Chinese,2024-03-08 21:39:00,50,Completed,Online (Card),10,3.9
6018,C429,KFC,Mumbai,Mexican,2024-03-03 17:34:00,23,Cancelled,Online (Wallet),0,N/A
6019,C666,McDonald's,Mumbai,Indian,2024-03-05 16:42:00,58,Completed,Online (Wallet),22,3.1
6020,C937,Pizza Hut,Hyderabad,Mexican,2024-03-14 17:56:00,30,Completed,Online (Wallet),19,4.2
6021,C761,Burger King,Pune,Indian,2024-03-11 13:58:00,49,Completed,Online (UPI),37,4.7
6022,C108,Subway,Delhi,Mexican,2024-03-06 17:04:00,25,Completed,Online (UPI),28,4.5
6023,C712,Taco Bell,Chennai,Healthy,2024-03-02 15:42:00,43,Completed,Online (Card),15,4.1
6024,C673,Dominos,Pune,Fast Food,2024-03-01 14:52:00,37,Completed,Online (UPI),27,4.4
6025,C687,Subway,Bangalore,Italian,2024-03-05 18:35:00,33,Completed,COD,47,3.3
6026,C183,Dominos,Pune,Chinese,2024-03-06 19:59:00,27,Completed,COD,21,3.0
6027,C894,Taco Bell,Bangalore,Italian,2024-03-09 15:47:00,32,Completed,Online (UPI),39,3.5
6028,C590,McDonald's,Pune,Chinese,2024-03-03 13:30:00,24,Completed,COD,37,4.3
6029,C302,McDonald's,Pune,Indian,2024-03-14 13:39:00,60,Completed,COD,30,3.4
6030,C480,Taco Bell,Chennai,Indian,2024-03-08 11:01:00,40,Completed,Online (Card),16,3.0
6031,C373,Subway,Hyderabad,Italian,2024-03-09 13:20:00,43,Completed,Online (Card),33,4.1
6032,C245,Subway,Bangalore,Healthy,2024-03-04 11:37:00,60,Completed,Online (UPI),35,3.1
6033,C327,Subway,Chennai,Mexican,2024-03-04 18:58:00,55,Completed,Online (UPI),14,3.1
6034,C159,Taco Bell,Delhi,Italian,2024-03-12 17:38:00,30,Completed,Online (UPI),22,4.2
6035,C798,Pizza Hut,Hyderabad,Healthy,2024-03-09 17:43:00,42,Completed,COD,26,4.3
6036,C785,Dominos,Kolkata,Fast Food,2024-03-01 18:41:00,22,Completed,Online (UPI),22,5.0
6037,C609,Pizza Hut,Kolkata,Fast Food,2024-03-14 10:24:00,47,Completed,Online (Wallet),15,4.1
6038,C998,Burger King,Hyderabad,Mexican,2024-03-03 15:38:00,34,Completed,Online (UPI),42,4.4
6039,C748,Pizza Hut,Delhi,Italian,2024-03-02 12:41:00,24,Completed,COD,21,4.2
6040,C409,Biryani Blues,Pune,Mexican,2024-03-07 10:42:00,45,Completed,Online (UPI),34,3.7
6041,C194,McDonald's,Bangalore,Italian,2024-03-12 15:18:00,59,Completed,Online (Card),20,4.9
6042,C932,Burger King,Mumbai,Healthy,2024-03-06 15:11:00,29,Completed,Online (UPI),26,3.3
6043,C627,KFC,Hyderabad,Indian,2024-03-13 15:25:00,40,Completed,Online (UPI),46,3.9
6044,C141,Biryani Blues,Delhi,Healthy,2024-03-12 12:04:00,20,Completed,Online (Wallet),43,4.4
6045,C432,Dominos,Chennai,Mexican,2024-03-09 20:40:00,42,Completed,Online (Card),40,3.2
6046,C392,McDonald's,Mumbai,Fast Food,2024-03-01 13:58:00,45,Completed,Online (Card),39,4.0
6047,C662,McDonald's,Chennai,Mexican,2024-03-14 21:23:00,30,Completed,Online (Card),10,3.1
6048,C669,Biryani Blues,Hyderabad,Fast Food,2024-03-01 13:24:00,36,Completed,Online (UPI),29,3.8
6049,C508,Biryani Blues,Pune,Fast Food,2024-03-06 12:22:00,37,Cancelled,Online (Card),0,N/A
6050,C255,McDonald's,Bangalore,Fast Food,2024-03-03 12:55:00,25,Completed,Online (UPI),13,4.2
6051,C417,Dominos,Kolkata,Italian,2024-03-04 18:09:00,20,Completed,Online (Card),41,4.7
6052,C949,Dominos,Chennai,Indian,2024-03-03 21:13:00,30,Completed,Online (Wallet),27,3.5
6053,C459,Burger King,Mumbai,Fast Food,2024-03-09 19:06:00,37,Completed,Online (Card),37,3.1
6054,C797,Taco Bell,Bangalore,Indian,2024-03-08 22:30:00,42,Completed,COD,34,4.6
6055,C379,Subway,Delhi,Healthy,2024-03-10 21:43:00,27,Completed,Online (Wallet),13,4.1
6056,C573,Subway,Pune,Chinese,2024-03-03 16:59:00,55,Completed,Online (Card),44,4.8
6057,C608,McDonald's,Bangalore,Fast Food,2024-03-07 19:21:00,23,Completed,Online (UPI),50,3.7
6058,C330,McDonald's,Bangalore,Chinese,2024-03-02 12:34:00,29,Completed,Online (UPI),43,3.3
6059,C350,KFC,Chennai,Chinese,2024-03-05 12:14:00,45,Cancelled,Online (Wallet),0,N/A
6060,C144,McDonald's,Kolkata,Fast Food,2024-03-02 16:00:00,21,Completed,Online (Wallet),27,3.8
6061,C134,Subway,Hyderabad,Chinese,2024-03-06 12:14:00,57,Completed,Online (UPI),16,3.2
6062,C705,Subway,Delhi,Chinese,2024-03-02 18:12:00,37,Completed,COD,15,3.4
6063,C451,Dominos,Bangalore,Chinese,2024-03-07 17:07:00,58,Completed,Online (UPI),24,3.4
6064,C937,Dominos,Delhi,Healthy,2024-03-04 19:51:00,57,Completed,Online (Card),23,3.6
6065,C869,Dominos,Delhi,Mexican,2024-03-02 22:36:00,21,Completed,COD,44,3.3
6066,C108,Dominos,Chennai,Healthy,2024-03-02 19:07:00,42,Completed,Online (Wallet),12,4.7
6067,C737,Pizza Hut,Delhi,Fast Food,2024-03-04 11:00:00,35,Completed,Online (Card),40,4.6
6068,C440,Pizza Hut,Hyderabad,Fast Food,2024-03-05 22:01:00,38,Completed,Online (Wallet),20,5.0
6069,C623,KFC,Delhi,Healthy,2024-03-02 12:52:00,45,Completed,COD,27,4.9
6070,C805,Subway,Hyderabad,Indian,2024-03-09 17:24:00,24,Completed,COD,19,3.9
6071,C781,KFC,Mumbai,Italian,2024-03-09 15:49:00,39,Completed,Online (Wallet),35,4.0
6072,C325,Dominos,Pune,Italian,2024-03-09 19:21:00,51,Completed,COD,47,4.8
6073,C871,Taco Bell,Bangalore,Indian,2024-03-11 14:40:00,52,Completed,COD,26,3.9
6074,C772,Biryani Blues,Pune,Healthy,2024-03-07 10:18:00,31,Completed,Online (Card),13,3.5
6075,C897,Taco Bell,Hyderabad,Healthy,2024-03-09 18:54:00,35,Completed,Online (Card),17,4.2
6076,C792,KFC,Bangalore,Mexican,2024-03-06 18:40:00,36,Completed,Online (Card),24,4.5
6077,C494,Dominos,Kolkata,Chinese,2024-03-09 21:58:00,21,Completed,Online (Wallet),13,3.8
6078,C891,Dominos,Hyderabad,Indian,2024-03-07 14:32:00,48,Completed,Online (Wallet),30,3.5
6079,C654,McDonald's,Bangalore,Indian,2024-03-09 12:28:00,24,Completed,Online (UPI),45,3.4
6080,C407,Burger King,Kolkata,Fast Food,2024-03-13 14:11:00,54,Completed,Online (Wallet),46,4.5
6081,C138,Taco Bell,Mumbai,Mexican,2024-03-08 20:11:00,60,Completed,Online (Card),14,4.2
6082,C534,Burger King,Bangalore,Fast Food,2024-03-12 20:16:00,21,Completed,Online (UPI),19,3.1
6083,C534,Subway,Mumbai,Healthy,2024-03-06 22:50:00,35,Completed,COD,21,5.0
6084,C620,KFC,Hyderabad,Indian,2024-03-05 13:23:00,49,Completed,COD,21,3.6
6085,C523,Subway,Kolkata,Indian,2024-03-07 14:36:00,48,Completed,Online (UPI),44,3.7
6086,C724,McDonald's,Chennai,Mexican,2024-03-09 20:19:00,31,Completed,COD,21,3.8
6087,C906,Taco Bell,Kolkata,Chinese,2024-03-14 18:29:00,49,Cancelled,Online (Card),0,N/A
6088,C566,Subway,Mumbai,Mexican,2024-03-08 11:50:00,42,Completed,Online (Card),18,3.8
6089,C482,Taco Bell,Chennai,Indian,2024-03-04 18:33:00,30,Completed,Online (UPI),42,4.2
6090,C706,KFC,Chennai,Fast Food,2024-03-11 11:20:00,29,Completed,Online (Wallet),15,3.1
6091,C149,Taco Bell,Kolkata,Healthy,2024-03-03 20:44:00,36,Completed,Online (Wallet),29,4.4
6092,C681,Burger King,Chennai,Mexican,2024-03-12 11:39:00,27,Completed,Online (Card),32,3.8
6093,C134,Dominos,Bangalore,Mexican,2024-03-07 14:45:00,46,Cancelled,Online (Card),0,N/A
6094,C528,Pizza Hut,Bangalore,Indian,2024-03-13 18:39:00,34,Completed,COD,21,4.3
6095,C903,KFC,Mumbai,Fast Food,2024-03-13 16:26:00,44,Completed,Online (UPI),29,3.3
6096,C610,Subway,Bangalore,Chinese,2024-03-06 13:03:00,47,Completed,Online (Wallet),45,3.8
6097,C367,KFC,Kolkata,Mexican,2024-03-02 21:23:00,46,Completed,Online (Card),35,3.3
6098,C171,Taco Bell,Bangalore,Healthy,2024-03-06 18:12:00,36,Completed,COD,42,4.1
6099,C517,KFC,Chennai,Healthy,2024-03-11 19:17:00,47,Completed,COD,24,3.5
6100,C726,KFC,Delhi,Fast Food,2024-03-07 14:26:00,21,Completed,Online (UPI),12,3.4
6101,C816,Taco Bell,Chennai,Healthy,2024-03-06 19:35:00,48,Completed,Online (Card),12,4.1
6102,C314,Burger King,Kolkata,Indian,2024-03-01 10:01:00,51,Completed,Online (Wallet),28,4.9
6103,C749,Biryani Blues,Pune,Mexican,2024-03-12 21:11:00,23,Completed,COD,33,4.1
6104,C187,KFC,Bangalore,Fast Food,2024-03-13 12:03:00,32,Completed,COD,26,4.0
6105,C897,KFC,Hyderabad,Mexican,2024-03-04 18:51:00,22,Completed,Online (Wallet),21,4.9
6106,C960,Biryani Blues,Delhi,Mexican,2024-03-03 20:26:00,53,Completed,Online (Card),17,4.9
6107,C664,Dominos,Bangalore,Fast Food,2024-03-09 13:19:00,36,Completed,Online (Wallet),34,3.6
6108,C936,Biryani Blues,Hyderabad,Chinese,2024-03-01 10:04:00,40,Completed,Online (Wallet),18,3.0
6109,C313,KFC,Hyderabad,Fast Food,2024-03-02 21:37:00,44,Completed,COD,22,3.6
6110,C533,Burger King,Kolkata,Mexican,2024-03-05 14:42:00,54,Completed,Online (Wallet),41,3.3
6111,C790,Subway,Mumbai,Mexican,2024-03-13 21:06:00,24,Completed,Online (UPI),29,4.5
6112,C953,McDonald's,Hyderabad,Fast Food,2024-03-06 18:59:00,26,Cancelled,COD,0,N/A
6113,C911,KFC,Chennai,Indian,2024-03-10 19:49:00,25,Completed,Online (UPI),50,3.6
6114,C340,Pizza Hut,Hyderabad,Indian,2024-03-13 11:31:00,34,Completed,Online (Wallet),25,4.6
6115,C197,Pizza Hut,Chennai,Healthy,2024-03-02 13:03:00,40,Completed,Online (UPI),18,3.1
6116,C473,McDonald's,Pune,Italian,2024-03-12 21:21:00,34,Completed,COD,32,4.4
6117,C567,Burger King,Mumbai,Indian,2024-03-06 17:09:00,30,Completed,Online (Wallet),11,4.5
6118,C379,Biryani Blues,Hyderabad,Chinese,2024-03-10 17:21:00,54,Completed,COD,43,4.5
6119,C138,Taco Bell,Hyderabad,Indian,2024-03-14 20:28:00,35,Completed,Online (UPI),19,4.5
6120,C729,Subway,Bangalore,Healthy,2024-03-04 21:23:00,44,Completed,COD,37,3.5
6121,C166,Biryani Blues,Kolkata,Italian,2024-03-10 21:17:00,59,Cancelled,Online (UPI),0,N/A
6122,C481,Subway,Pune,Healthy,2024-03-14 22:12:00,53,Completed,Online (Card),45,3.4
6123,C261,Burger King,Bangalore,Fast Food,2024-03-05 13:22:00,47,Cancelled,Online (Wallet),0,N/A
6124,C317,Dominos,Bangalore,Fast Food,2024-03-13 17:20:00,44,Cancelled,COD,0,N/A
6125,C674,Burger King,Pune,Indian,2024-03-02 19:44:00,26,Completed,Online (Card),43,3.5
6126,C751,Subway,Chennai,Mexican,2024-03-07 12:11:00,36,Completed,Online (UPI),37,3.7
6127,C943,Dominos,Mumbai,Fast Food,2024-03-07 14:31:00,53,Cancelled,Online (Wallet),0,N/A
6128,C387,Burger King,Pune,Indian,2024-03-02 16:24:00,56,Completed,Online (Wallet),24,3.5
6129,C978,KFC,Bangalore,Healthy,2024-03-08 12:10:00,58,Completed,Online (Wallet),18,4.6
6130,C204,Taco Bell,Hyderabad,Mexican,2024-03-05 20:15:00,28,Cancelled,Online (Card),0,N/A
6131,C509,Taco Bell,Pune,Healthy,2024-03-04 14:40:00,41,Completed,Online (Card),46,3.5
6132,C165,Taco Bell,Mumbai,Indian,2024-03-05 11:51:00,31,Completed,Online (Wallet),12,3.3
6133,C770,Dominos,Delhi,Chinese,2024-03-04 13:52:00,35,Completed,Online (Wallet),24,4.3
6134,C456,Subway,Bangalore,Healthy,2024-03-04 16:21:00,57,Completed,Online (UPI),16,4.1
6135,C648,Biryani Blues,Delhi,Mexican,2024-03-08 10:11:00,52,Completed,Online (UPI),36,3.9
6136,C201,KFC,Pune,Chinese,2024-03-11 18:17:00,21,Cancelled,Online (Card),0,N/A
6137,C860,Burger King,Pune,Mexican,2024-03-12 16:34:00,22,Completed,Online (Wallet),42,4.6
6138,C695,KFC,Bangalore,Indian,2024-03-03 18:35:00,23,Completed,Online (Card),41,3.9
6139,C973,Pizza Hut,Mumbai,Mexican,2024-03-02 17:11:00,33,Completed,Online (Wallet),30,3.7
6140,C898,Subway,Kolkata,Mexican,2024-03-05 14:06:00,41,Completed,COD,47,3.3
6141,C520,KFC,Bangalore,Indian,2024-03-07 10:49:00,47,Completed,Online (Wallet),16,4.5
6142,C280,Subway,Bangalore,Fast Food,2024-03-13 20:28:00,55,Cancelled,Online (UPI),0,N/A
6143,C128,KFC,Chennai,Italian,2024-03-03 19:39:00,24,Cancelled,Online (UPI),0,N/A
6144,C221,KFC,Delhi,Healthy,2024-03-11 22:40:00,56,Completed,COD,25,3.1
6145,C727,Subway,Bangalore,Indian,2024-03-01 18:22:00,48,Completed,COD,34,3.8
6146,C227,Pizza Hut,Delhi,Italian,2024-03-14 12:16:00,54,Completed,Online (Card),19,4.7
6147,C947,KFC,Pune,Chinese,2024-03-01 14:16:00,43,Completed,Online (Wallet),34,3.4
6148,C334,Biryani Blues,Pune,Healthy,2024-03-06 13:00:00,58,Cancelled,COD,0,N/A
6149,C942,Dominos,Pune,Indian,2024-03-11 15:31:00,40,Completed,COD,49,3.9
6150,C717,McDonald's,Hyderabad,Indian,2024-03-02 22:27:00,44,Completed,Online (Wallet),11,4.7
6151,C292,Pizza Hut,Kolkata,Healthy,2024-03-12 21:31:00,47,Completed,Online (Wallet),47,3.2
6152,C462,Dominos,Hyderabad,Fast Food,2024-03-06 11:10:00,30,Completed,Online (UPI),13,3.3
6153,C856,Biryani Blues,Bangalore,Chinese,2024-03-07 20:07:00,32,Completed,Online (Wallet),37,3.7
6154,C944,Biryani Blues,Delhi,Italian,2024-03-13 10:11:00,55,Completed,Online (UPI),38,4.3
6155,C626,Subway,Kolkata,Italian,2024-03-13 19:36:00,59,Completed,Online (Wallet),36,3.4
6156,C750,Pizza Hut,Bangalore,Chinese,2024-03-04 14:04:00,26,Completed,Online (Card),33,3.9
6157,C966,Taco Bell,Kolkata,Chinese,2024-03-05 18:20:00,55,Completed,Online (Wallet),25,3.8
6158,C761,KFC,Pune,Mexican,2024-03-08 12:37:00,31,Completed,Online (Wallet),31,3.5
6159,C507,Subway,Kolkata,Chinese,2024-03-14 19:42:00,23,Completed,Online (UPI),46,4.9
6160,C987,Pizza Hut,Mumbai,Fast Food,2024-03-14 20:13:00,20,Completed,COD,13,4.9
6161,C190,Burger King,Delhi,Fast Food,2024-03-07 21:22:00,57,Completed,Online (UPI),22,4.5
6162,C570,Dominos,Pune,Fast Food,2024-03-10 13:40:00,59,Completed,Online (Card),16,4.8
6163,C926,Dominos,Mumbai,Chinese,2024-03-01 16:47:00,55,Completed,COD,18,3.3
6164,C857,Biryani Blues,Mumbai,Healthy,2024-03-05 18:29:00,48,Completed,Online (Wallet),26,3.8
6165,C671,Biryani Blues,Chennai,Indian,2024-03-02 15:20:00,44,Completed,Online (UPI),41,3.6
6166,C688,Taco Bell,Kolkata,Fast Food,2024-03-06 19:37:00,22,Completed,Online (Card),26,3.1
6167,C496,Subway,Delhi,Italian,2024-03-11 10:15:00,46,Cancelled,Online (Card),0,N/A
6168,C365,Dominos,Kolkata,Mexican,2024-03-06 15:14:00,36,Cancelled,Online (Card),0,N/A
6169,C894,Burger King,Bangalore,Chinese,2024-03-01 17:11:00,54,Completed,Online (Card),43,4.9
6170,C228,Pizza Hut,Hyderabad,Indian,2024-03-02 17:06:00,26,Completed,Online (Wallet),34,4.5
6171,C365,McDonald's,Hyderabad,Mexican,2024-03-04 12:43:00,23,Completed,Online (UPI),36,4.1
6172,C541,Biryani Blues,Delhi,Chinese,2024-03-10 20:15:00,39,Completed,Online (Wallet),47,4.1
